"clump","chrom","minBP","maxBP","variable","value","fisherLogP","Phenotype","DAP","Treatment","clumpCenter","Experiment"
35091,4,3140701,3142657,"area.over.water_wet_18_fisherPclump",1.11149889496149e-08,7.954090964735,"area.over.water",18,"wet",3141679,"IB005toIB008"
35233,4,4257411,4290160,"area.over.water_wet_18_fisherPclump",6.74513289217309e-09,8.17100948946592,"area.over.water",18,"wet",4273786,"IB005toIB008"
35280,4,3817036,3829503,"area.over.water_wet_18_fisherPclump",1.53820283485327e-12,11.812986392591,"area.over.water",18,"wet",3823270,"IB005toIB008"
35292,4,4365698,4387759,"area.over.water_wet_18_fisherPclump",1.46795488824074e-07,6.83328729052972,"area.over.water",18,"wet",4376728,"IB005toIB008"
35328,4,3756393,4255650,"area.over.water_wet_18_fisherPclump",1.42883182152189e-08,7.84501888617286,"area.over.water",18,"wet",4006022,"IB005toIB008"
35343,4,4017335,4094119,"area.over.water_wet_18_fisherPclump",8.85038864646437e-08,7.05303765774185,"area.over.water",18,"wet",4055727,"IB005toIB008"
35408,4,4031680,4031680,"area.over.water_wet_18_fisherPclump",8.51100226713853e-08,7.07001929379824,"area.over.water",18,"wet",4031680,"IB005toIB008"
35541,4,4023352,4209928,"area.over.water_wet_18_fisherPclump",7.29701657367206e-09,8.13685466733564,"area.over.water",18,"wet",4116640,"IB005toIB008"
35648,4,3667554,3760856,"area.over.water_wet_18_fisherPclump",1.77020708841512e-07,6.75197592454493,"area.over.water",18,"wet",3714205,"IB005toIB008"
35687,4,3139845,3140237,"area.over.water_wet_18_fisherPclump",1.12625132812909e-07,6.94836468387189,"area.over.water",18,"wet",3140041,"IB005toIB008"
35755,4,3476133,3754812,"area.over.water_wet_18_fisherPclump",3.60161417981295e-08,7.44350281249171,"area.over.water",18,"wet",3615472,"IB005toIB008"
36084,4,4138743,4554893,"area.over.water_wet_18_fisherPclump",1.39934479399539e-08,7.85407526357816,"area.over.water",18,"wet",4346818,"IB005toIB008"
36349,4,3670737,3761180,"area.over.water_wet_18_fisherPclump",1.61992111396775e-07,6.79050613397754,"area.over.water",18,"wet",3715958,"IB005toIB008"
36374,4,3775716,3776438,"area.over.water_wet_18_fisherPclump",3.43960834678201e-09,8.46349100583396,"area.over.water",18,"wet",3776077,"IB005toIB008"
36500,4,4272670,4274746,"area.over.water_wet_18_fisherPclump",2.86231900495648e-09,8.54328196583419,"area.over.water",18,"wet",4273708,"IB005toIB008"
36751,4,3452617,3510543,"area.over.water_wet_18_fisherPclump",1.43981002511528e-08,7.84169480685401,"area.over.water",18,"wet",3481580,"IB005toIB008"
36910,4,3629127,3825620,"area.over.water_wet_18_fisherPclump",2.58957180148833e-08,7.58677204272376,"area.over.water",18,"wet",3727374,"IB005toIB008"
36957,4,3826248,3826694,"area.over.water_wet_18_fisherPclump",1.95993182680281e-07,6.70775903464264,"area.over.water",18,"wet",3826471,"IB005toIB008"
37113,4,4127300,4340678,"area.over.water_wet_18_fisherPclump",1.23466687537481e-07,6.9084502032966,"area.over.water",18,"wet",4233989,"IB005toIB008"
37213,4,4407939,4459060,"area.over.water_wet_18_fisherPclump",5.97175891332355e-08,7.22389773355363,"area.over.water",18,"wet",4433500,"IB005toIB008"
37705,4,3459284,3540894,"area.over.water_wet_18_fisherPclump",1.35760399080757e-07,6.86722689403808,"area.over.water",18,"wet",3500089,"IB005toIB008"
37846,4,3809298,3821910,"area.over.water_wet_18_fisherPclump",6.57748390134141e-08,7.18194020619431,"area.over.water",18,"wet",3815604,"IB005toIB008"
38132,4,4252870,4372759,"area.over.water_wet_18_fisherPclump",1.23375684134559e-07,6.90877042609503,"area.over.water",18,"wet",4312814,"IB005toIB008"
38662,4,4269634,4365536,"area.over.water_wet_18_fisherPclump",2.29442288048586e-07,6.63932653511132,"area.over.water",18,"wet",4317585,"IB005toIB008"
40521,4,3441302,3458861,"area.over.water_wet_18_fisherPclump",3.49743192493921e-08,7.45625072999153,"area.over.water",18,"wet",3450082,"IB005toIB008"
44690,5,43375801,43708365,"area.over.water_wet_18_fisherPclump",1.43738505854935e-08,7.84242687389648,"area.over.water",18,"wet",43542083,"IB005toIB008"
45449,5,28255893,28258189,"area.over.water_wet_18_fisherPclump",1.08428664584231e-07,6.96485589099783,"area.over.water",18,"wet",28257041,"IB005toIB008"
54564,6,32850911,33312379,"area.over.water_wet_18_fisherPclump",1.29145590014474e-08,7.88892041926286,"area.over.water",18,"wet",33081645,"IB005toIB008"
54990,6,33033168,33290073,"area.over.water_wet_18_fisherPclump",1.24978122332015e-08,7.90316600444834,"area.over.water",18,"wet",33161620,"IB005toIB008"
60145,6,33464015,33464293,"area.over.water_wet_18_fisherPclump",2.1236476102177e-07,6.67291754674063,"area.over.water",18,"wet",33464154,"IB005toIB008"
65265,7,14423087,14515507,"area.over.water_wet_18_fisherPclump",2.35366889353513e-07,6.62825463232718,"area.over.water",18,"wet",14469297,"IB005toIB008"
66468,7,33384488,33458577,"area.over.water_wet_18_fisherPclump",1.19655795949333e-07,6.92206625996029,"area.over.water",18,"wet",33421532,"IB005toIB008"
66539,7,31138563,31164709,"area.over.water_wet_18_fisherPclump",3.05361940587746e-07,6.51518509309082,"area.over.water",18,"wet",31151636,"IB005toIB008"
68550,7,14475814,14475814,"area.over.water_wet_18_fisherPclump",1.42898837147135e-08,7.84497130530726,"area.over.water",18,"wet",14475814,"IB005toIB008"
73731,8,8550567,8570357,"area.over.water_wet_18_fisherPclump",2.45037811872702e-07,6.61076689432691,"area.over.water",18,"wet",8560462,"IB005toIB008"
104,1,36275898,36417324,"area.over.water_dry_19_fisherPclump",2.36272083624993e-06,5.62658758875203,"area.over.water",19,"dry",36346611,"IB005toIB008"
175,1,36243305,36448302,"area.over.water_dry_19_fisherPclump",2.84948329185349e-07,6.54523388519905,"area.over.water",19,"dry",36345804,"IB005toIB008"
277,1,5556254,5862207,"area.over.water_dry_19_fisherPclump",1.93559476630699e-06,5.71318556085927,"area.over.water",19,"dry",5709230,"IB005toIB008"
312,1,36241691,36448327,"area.over.water_dry_19_fisherPclump",4.863882794847e-07,6.31301689881848,"area.over.water",19,"dry",36345009,"IB005toIB008"
570,1,36254718,36438995,"area.over.water_dry_19_fisherPclump",1.7107189404992e-06,5.76682133623141,"area.over.water",19,"dry",36346856,"IB005toIB008"
580,1,36190139,36215531,"area.over.water_dry_19_fisherPclump",1.61946268618573e-07,6.79062905405722,"area.over.water",19,"dry",36202835,"IB005toIB008"
588,1,36114261,36452985,"area.over.water_dry_19_fisherPclump",1.62447395875137e-08,7.78928724625266,"area.over.water",19,"dry",36283623,"IB005toIB008"
719,1,36101595,36453649,"area.over.water_dry_19_fisherPclump",4.86877658842343e-07,6.31258015329164,"area.over.water",19,"dry",36277622,"IB005toIB008"
881,1,36435924,36443486,"area.over.water_dry_19_fisherPclump",3.6663345504218e-07,6.43576790850284,"area.over.water",19,"dry",36439705,"IB005toIB008"
1032,1,36247705,36454562,"area.over.water_dry_19_fisherPclump",8.6246131190599e-06,5.06426037730117,"area.over.water",19,"dry",36351134,"IB005toIB008"
1176,1,36199870,36211308,"area.over.water_dry_19_fisherPclump",4.98315721828627e-07,6.30249541065012,"area.over.water",19,"dry",36205589,"IB005toIB008"
1375,1,36110014,36423661,"area.over.water_dry_19_fisherPclump",9.52897733640326e-08,7.0209537059712,"area.over.water",19,"dry",36266838,"IB005toIB008"
1713,1,36201238,36201238,"area.over.water_dry_19_fisherPclump",7.35477489241318e-07,6.13343061518375,"area.over.water",19,"dry",36201238,"IB005toIB008"
1853,1,36290327,36454592,"area.over.water_dry_19_fisherPclump",6.31907529874446e-06,5.19934646950793,"area.over.water",19,"dry",36372460,"IB005toIB008"
1941,1,36199555,36199555,"area.over.water_dry_19_fisherPclump",7.37307716355372e-08,7.13235122092801,"area.over.water",19,"dry",36199555,"IB005toIB008"
2097,1,36105131,36108753,"area.over.water_dry_19_fisherPclump",5.27703987490506e-07,6.27760962415037,"area.over.water",19,"dry",36106942,"IB005toIB008"
2953,1,36201031,36201031,"area.over.water_dry_19_fisherPclump",1.26490292039128e-06,5.89794280473025,"area.over.water",19,"dry",36201031,"IB005toIB008"
12868,2,3992421,3992444,"area.over.water_dry_19_fisherPclump",4.29822994078703e-08,7.3667103549349,"area.over.water",19,"dry",3992432,"IB005toIB008"
24393,3,5089194,5089199,"area.over.water_dry_19_fisherPclump",2.49067361261275e-06,5.60368318034324,"area.over.water",19,"dry",5089196,"IB005toIB008"
35233,4,4257411,4290160,"area.over.water_dry_19_fisherPclump",4.06359020973805e-06,5.3910900946766,"area.over.water",19,"dry",4273786,"IB005toIB008"
35280,4,3817036,3829503,"area.over.water_dry_19_fisherPclump",1.02593749755387e-06,5.98887909662605,"area.over.water",19,"dry",3823270,"IB005toIB008"
36500,4,4272670,4274746,"area.over.water_dry_19_fisherPclump",4.62977476764741e-06,5.33444013631405,"area.over.water",19,"dry",4273708,"IB005toIB008"
44690,5,43375801,43708365,"area.over.water_dry_19_fisherPclump",3.44756042487018e-07,6.4624881132717,"area.over.water",19,"dry",43542083,"IB005toIB008"
45031,5,43213531,43705637,"area.over.water_dry_19_fisherPclump",6.60410016149594e-06,5.18018634860502,"area.over.water",19,"dry",43459584,"IB005toIB008"
45145,5,43164587,43287712,"area.over.water_dry_19_fisherPclump",7.30333696228049e-06,5.13647866136279,"area.over.water",19,"dry",43226150,"IB005toIB008"
45300,5,43161162,43463272,"area.over.water_dry_19_fisherPclump",7.44788509833455e-06,5.12796703201922,"area.over.water",19,"dry",43312217,"IB005toIB008"
45449,5,28255893,28258189,"area.over.water_dry_19_fisherPclump",1.73226747673547e-06,5.76138504840328,"area.over.water",19,"dry",28257041,"IB005toIB008"
58682,6,25412314,25512732,"area.over.water_dry_19_fisherPclump",2.6232154312452e-07,6.58116604156402,"area.over.water",19,"dry",25462523,"IB005toIB008"
60145,6,33464015,33464293,"area.over.water_dry_19_fisherPclump",2.94541324330248e-06,5.53085376481727,"area.over.water",19,"dry",33464154,"IB005toIB008"
60887,6,33455451,33468901,"area.over.water_dry_19_fisherPclump",6.89866428980577e-06,5.16123498864266,"area.over.water",19,"dry",33462176,"IB005toIB008"
64264,7,34512725,34670287,"area.over.water_dry_19_fisherPclump",6.01441860570519e-06,5.2208063481309,"area.over.water",19,"dry",34591506,"IB005toIB008"
64283,7,34308272,34466097,"area.over.water_dry_19_fisherPclump",3.26756137409365e-06,5.48577624638556,"area.over.water",19,"dry",34387184,"IB005toIB008"
64594,7,34455990,34465371,"area.over.water_dry_19_fisherPclump",6.72639218548246e-06,5.17221781453768,"area.over.water",19,"dry",34460680,"IB005toIB008"
64888,7,34253575,34454324,"area.over.water_dry_19_fisherPclump",1.42363903205321e-06,5.84660011340987,"area.over.water",19,"dry",34353950,"IB005toIB008"
65408,7,34637331,34669819,"area.over.water_dry_19_fisherPclump",4.55474832835649e-07,6.34153561487663,"area.over.water",19,"dry",34653575,"IB005toIB008"
73340,8,37186489,37434587,"area.over.water_dry_19_fisherPclump",2.4207269049285e-06,5.61605420286413,"area.over.water",19,"dry",37310538,"IB005toIB008"
73585,8,37371403,37521730,"area.over.water_dry_19_fisherPclump",1.84300165192405e-06,5.73447427551279,"area.over.water",19,"dry",37446566,"IB005toIB008"
73664,8,12587988,13073565,"area.over.water_dry_19_fisherPclump",3.56096458004888e-06,5.44843234611396,"area.over.water",19,"dry",12830776,"IB005toIB008"
76993,8,6770617,6770617,"area.over.water_dry_19_fisherPclump",8.5499206354048e-06,5.06803791658946,"area.over.water",19,"dry",6770617,"IB005toIB008"
79209,8,10154543,10154543,"area.over.water_dry_19_fisherPclump",5.62742223618707e-06,5.24969049768296,"area.over.water",19,"dry",10154543,"IB005toIB008"
86725,9,54388689,54388689,"area.over.water_dry_19_fisherPclump",8.44600217234766e-06,5.07334881120871,"area.over.water",19,"dry",54388689,"IB005toIB008"
87040,9,31415116,31415137,"area.over.water_dry_19_fisherPclump",5.83112531509631e-06,5.23424762517645,"area.over.water",19,"dry",31415126,"IB005toIB008"
88006,9,54372202,54389687,"area.over.water_dry_19_fisherPclump",2.04248501260818e-07,6.68984112155954,"area.over.water",19,"dry",54380944,"IB005toIB008"
88099,9,54380413,54388091,"area.over.water_dry_19_fisherPclump",8.39220616896254e-07,6.07612385549337,"area.over.water",19,"dry",54384252,"IB005toIB008"
88426,9,54349196,54389815,"area.over.water_dry_19_fisherPclump",1.34627136321025e-06,5.87086739206855,"area.over.water",19,"dry",54369506,"IB005toIB008"
89087,9,54350008,54388704,"area.over.water_dry_19_fisherPclump",4.17006921231563e-07,6.37985673680626,"area.over.water",19,"dry",54369356,"IB005toIB008"
90284,9,54367155,54382446,"area.over.water_dry_19_fisherPclump",4.40058703093468e-07,6.35648938549329,"area.over.water",19,"dry",54374800,"IB005toIB008"
90616,9,54350395,54381969,"area.over.water_dry_19_fisherPclump",4.59856477220831e-07,6.33737769196384,"area.over.water",19,"dry",54366182,"IB005toIB008"
91191,9,54816815,54842327,"area.over.water_dry_19_fisherPclump",8.20894618848057e-06,5.08571259122436,"area.over.water",19,"dry",54829571,"IB005toIB008"
95253,9,54812806,54848873,"area.over.water_dry_19_fisherPclump",6.81428254328498e-06,5.1665798630714,"area.over.water",19,"dry",54830840,"IB005toIB008"
35950,4,467615,468753,"area.over.water_dry.over.wet_19_fisherPclump",2.61816890131914e-06,5.5820023400065,"area.over.water",19,"dry.over.wet",468184,"IB005toIB008"
40061,4,468674,468674,"area.over.water_dry.over.wet_19_fisherPclump",4.17476947502456e-07,6.37936750065675,"area.over.water",19,"dry.over.wet",468674,"IB005toIB008"
40387,4,467076,467076,"area.over.water_dry.over.wet_19_fisherPclump",1.56600634119666e-06,5.80520648369497,"area.over.water",19,"dry.over.wet",467076,"IB005toIB008"
75861,8,16826805,16830815,"area.over.water_dry.over.wet_19_fisherPclump",6.2093470848211e-06,5.20695406365062,"area.over.water",19,"dry.over.wet",16828810,"IB005toIB008"
277,1,5556254,5862207,"area.over.water_wet_19_fisherPclump",8.07991253912776e-09,8.09259334021301,"area.over.water",19,"wet",5709230,"IB005toIB008"
744,1,5611369,5626548,"area.over.water_wet_19_fisherPclump",2.71513837463759e-07,6.56620803207507,"area.over.water",19,"wet",5618958,"IB005toIB008"
864,1,5586922,5881074,"area.over.water_wet_19_fisherPclump",2.09147417687193e-07,6.67954749322118,"area.over.water",19,"wet",5733998,"IB005toIB008"
2784,1,25711921,25773876,"area.over.water_wet_19_fisherPclump",5.04392809231954e-08,7.29723111348108,"area.over.water",19,"wet",25742898,"IB005toIB008"
3841,1,5778091,5778091,"area.over.water_wet_19_fisherPclump",1.04817564250966e-07,6.97956593664502,"area.over.water",19,"wet",5778091,"IB005toIB008"
4044,1,25746028,25750645,"area.over.water_wet_19_fisherPclump",7.87880984827859e-08,7.10353938090667,"area.over.water",19,"wet",25748336,"IB005toIB008"
5803,1,14197477,14368970,"area.over.water_wet_19_fisherPclump",1.35656682119357e-07,6.86755880908196,"area.over.water",19,"wet",14283224,"IB005toIB008"
10250,2,178348,400138,"area.over.water_wet_19_fisherPclump",2.35233976876183e-07,6.62849994916001,"area.over.water",19,"wet",289243,"IB005toIB008"
10253,2,2758017,2810612,"area.over.water_wet_19_fisherPclump",6.24724713788948e-08,7.2043113132474,"area.over.water",19,"wet",2784314,"IB005toIB008"
10341,2,2757620,2805421,"area.over.water_wet_19_fisherPclump",2.20295540472991e-08,7.6569942943498,"area.over.water",19,"wet",2781520,"IB005toIB008"
10503,2,150159,251125,"area.over.water_wet_19_fisherPclump",5.90583485283133e-07,6.22871870154751,"area.over.water",19,"wet",200642,"IB005toIB008"
11502,2,13248984,13248984,"area.over.water_wet_19_fisherPclump",7.64903271151826e-09,8.11639348178898,"area.over.water",19,"wet",13248984,"IB005toIB008"
34689,4,3140759,3142872,"area.over.water_wet_19_fisherPclump",5.9847084577506e-07,6.22295700119309,"area.over.water",19,"wet",3141816,"IB005toIB008"
34782,4,3462114,3462471,"area.over.water_wet_19_fisherPclump",1.01660445055569e-08,7.99284799334712,"area.over.water",19,"wet",3462292,"IB005toIB008"
34825,4,3950572,4038282,"area.over.water_wet_19_fisherPclump",5.771772338321e-07,6.23869080754404,"area.over.water",19,"wet",3994427,"IB005toIB008"
34980,4,4182544,4272771,"area.over.water_wet_19_fisherPclump",4.48357238983682e-07,6.34837581391599,"area.over.water",19,"wet",4227658,"IB005toIB008"
35091,4,3140701,3142657,"area.over.water_wet_19_fisherPclump",4.30885660684342e-08,7.36563795842796,"area.over.water",19,"wet",3141679,"IB005toIB008"
35233,4,4257411,4290160,"area.over.water_wet_19_fisherPclump",8.47078746918769e-09,8.07207621450683,"area.over.water",19,"wet",4273786,"IB005toIB008"
35280,4,3817036,3829503,"area.over.water_wet_19_fisherPclump",1.61933519299076e-11,10.790663245503,"area.over.water",19,"wet",3823270,"IB005toIB008"
35292,4,4365698,4387759,"area.over.water_wet_19_fisherPclump",3.0428663587476e-07,6.51671712123138,"area.over.water",19,"wet",4376728,"IB005toIB008"
35328,4,3756393,4255650,"area.over.water_wet_19_fisherPclump",5.92012729054684e-08,7.22766895527239,"area.over.water",19,"wet",4006022,"IB005toIB008"
35343,4,4017335,4094119,"area.over.water_wet_19_fisherPclump",6.50096330397912e-07,6.18702228541789,"area.over.water",19,"wet",4055727,"IB005toIB008"
35408,4,4031680,4031680,"area.over.water_wet_19_fisherPclump",9.78133659972998e-08,7.00960179570065,"area.over.water",19,"wet",4031680,"IB005toIB008"
35687,4,3139845,3140237,"area.over.water_wet_19_fisherPclump",6.55544860298736e-08,7.18339758328196,"area.over.water",19,"wet",3140041,"IB005toIB008"
35755,4,3476133,3754812,"area.over.water_wet_19_fisherPclump",1.85511823278032e-07,6.73162840615257,"area.over.water",19,"wet",3615472,"IB005toIB008"
36084,4,4138743,4554893,"area.over.water_wet_19_fisherPclump",3.00815246784739e-07,6.52170015535876,"area.over.water",19,"wet",4346818,"IB005toIB008"
36184,4,3515122,3670989,"area.over.water_wet_19_fisherPclump",4.77463317601815e-07,6.32105998863535,"area.over.water",19,"wet",3593056,"IB005toIB008"
36374,4,3775716,3776438,"area.over.water_wet_19_fisherPclump",4.1897105475288e-08,7.37781597988651,"area.over.water",19,"wet",3776077,"IB005toIB008"
36500,4,4272670,4274746,"area.over.water_wet_19_fisherPclump",8.06238961435642e-09,8.0935362184285,"area.over.water",19,"wet",4273708,"IB005toIB008"
36751,4,3452617,3510543,"area.over.water_wet_19_fisherPclump",7.32165753770164e-09,8.13539058861547,"area.over.water",19,"wet",3481580,"IB005toIB008"
